Date,Price,Year,Month,Day,MeanWeek,EMA_7,EMA_30,Time
2012-01-10,156.04,2012,1,10,171.54,164.14335664052683,182.59122916192374,109.4813534114148
2012-01-11,139.6,2012,1,11,167.1585714285714,158.00751748039514,179.81760147405768,95.54196812180774
2012-01-13,190.44,2012,1,13,160.3457142857143,166.11563811029635,180.50291750798945,65.35829052190446
2012-01-16,189.86,2012,1,16,161.31142857142854,172.05172858272226,181.1066002494095,24.1493526788309
2012-01-17,190.31,2012,1,17,162.8085714285714,176.61629643704168,181.70036797525407,13.93938528960707
2012-01-18,190.21,2012,1,18,166.9114285714286,180.01472232778127,182.24937649297962,6.310106870568354
2012-01-19,191.63,2012,1,19,173.06285714285715,182.91854174583594,182.8545780095616,1.5949534979663815
2012-01-20,192.07,2012,1,20,178.29857142857142,185.20640630937697,183.44912136378343,0.0
2012-01-23,187.73,2012,1,23,183.44571428571427,185.83730473203275,183.72530708224903,13.939385289607094
2012-01-24,188.07,2012,1,24,190.32142857142858,186.39547854902457,184.0056098511362,24.14935267883091
2012-01-25,186.31,2012,1,25,189.98285714285717,186.37410891176842,184.154280183321,36.49378447047161
2012-01-26,187.41,2012,1,26,189.47571428571428,186.6330816838263,184.36432662310673,50.433169760078634
2012-01-27,186.14,2012,1,27,189.06142857142854,186.50981126286973,184.47888619580954,65.35829052190448
2012-01-30,185.47,2012,1,30,188.48,186.2498584471523,184.54282902188635,109.48135341141472
2012-01-31,184.41,2012,1,31,187.6,185.7898938353642,184.5342594075711,121.82578520305547
2012-02-01,187.76,2012,2,1,186.50571428571428,186.28242037652316,184.74237170385686,142.40287199076894
2012-02-02,184.13,2012,2,2,186.51,185.74431528239236,184.70286385199515,145.5753043424125
2012-02-03,178.35,2012,2,3,185.94714285714286,183.89573646179429,184.29300166799547,145.57530434241252
2012-02-04,166.5,2012,2,4,184.80999999999997,179.54680234634571,183.1450660765119,142.40287199076894
2012-02-05,161.2,2012,2,5,181.82285714285715,174.9601017597593,181.72925536189825,136.19665780426806
2012-02-07,155.65,2012,2,7,178.26,170.1325763198195,180.04672275790483,115.88858556510975
2012-02-08,154.08,2012,2,8,174.0,166.11943223986464,178.37145032191097,102.67428771824594
2012-02-10,160.22,2012,2,10,169.66714285714286,164.64457417989848,177.20038901081995,72.98756894094319
2012-02-11,140.39,2012,2,11,165.7328571428571,158.58093063492385,174.82552520367028,57.81260007375393
2012-02-13,185.18,2012,2,13,159.4842857142857,165.2306979761929,175.49355583569155,30.086552316776622
2012-02-14,180.44,2012,2,14,160.46,169.03302348214464,175.81268126564697,18.747234758306696
2012-02-15,179.51,2012,2,15,162.45142857142858,171.65226761160847,176.0512179581859,9.77848007761832
2012-02-16,178.99,2012,2,16,165.06714285714287,173.48670070870634,176.2408167995933,3.5722658911174108
2012-02-17,179.29,2012,2,17,168.40142857142857,174.93752553152973,176.43753829639374,0.3998335394738534
2012-02-20,177.61,2012,2,20,172.00285714285715,175.60564414864731,176.513180986949,9.77848007761828
2012-02-21,180.5,2012,2,21,174.48714285714286,176.82923311148548,176.7703951168233,18.747234758306654
2012-02-22,177.8,2012,2,22,180.21714285714285,177.0719248336141,176.83682123831858,30.08655231677655
2012-02-23,179.02,2012,2,23,179.16285714285712,177.5589436252106,176.97767148100772,43.30085016364041
2012-02-24,180.05,2012,2,24,178.96,178.18170771890794,177.17588622416852,57.81260007375387
2012-02-27,180.18,2012,2,27,179.0371428571429,178.68128078918096,177.36970001615765,102.6742877182459
2012-02-28,180.57,2012,2,28,179.20714285714286,179.15346059188573,177.57617098285718,115.88858556510976
2012-02-29,178.88,2012,2,29,179.39000000000001,179.0850954439143,177.66028898396317,127.22790312357962
2012-03-01,191.24,2012,3,1,179.57142857142858,182.12382158293573,178.5363993720946,144.38018438391998
2012-03-02,185.17,2012,3,2,181.1057142857143,182.88536618720178,178.964373606153,139.665031011318
2012-03-04,164.61,2012,3,4,182.15857142857143,178.31652464040135,178.0382849864012,121.82578520305546
2012-03-05,155.71,2012,3,5,180.1,172.66489348030103,176.59775047114954,109.4813534114148
2012-03-07,159.54,2012,3,7,176.62285714285713,169.38367011022575,175.4972504407528,80.6168473599819
2012-03-08,154.62,2012,3,8,173.67428571428573,165.6927525826693,174.1503310574784,65.35829052190451
2012-03-09,147.16,2012,3,9,169.96714285714285,161.05956443700197,172.40901937635078,50.433169760078634
2012-03-10,159.8,2012,3,10,165.43571428571428,160.74467332775146,171.59553425529592,36.49378447047164
2012-03-12,133.46,2012,3,12,160.94428571428574,153.9235049958136,169.13517720656716,13.93938528960707
2012-03-13,167.56,2012,3,13,153.55714285714288,157.33262874686022,169.0335528706596,6.310106870568354
2012-03-14,166.51,2012,3,14,153.97857142857146,159.62697156014517,168.8707430080364,1.5949534979663815
2012-03-15,167.73,2012,3,15,155.52142857142857,161.65272867010887,168.7971466849373,0.0
2012-03-16,166.1,2012,3,16,156.6914285714286,162.76454650258165,168.62313722139297,1.5949534979663815
2012-03-19,166.5,2012,3,19,158.33142857142857,163.69840987693624,168.4861606264644,24.14935267883086
2012-03-20,166.6,2012,3,20,161.0942857142857,164.42380740770218,168.36447284411187,36.49378447047155
2012-03-21,165.88,2012,3,21,162.06571428571428,164.78785555577664,168.20418427352402,50.433169760078634
2012-03-22,158.98,2012,3,22,166.69714285714284,163.33589166683248,167.60907561071602,65.35829052190441
2012-03-23,160.09,2012,3,23,165.47142857142856,162.52441875012437,167.1239739584118,80.61684735998183
2012-03-26,160.14,2012,3,26,164.55428571428573,161.92831406259327,166.67339499335299,121.82578520305547
2012-03-27,167.33,2012,3,27,163.47,163.27873554694497,166.71575660668503,132.03575259227924
2012-03-28,165.95,2012,3,28,163.6457142857143,163.94655166020874,166.66635295464087,139.66503101131798
2012-03-29,161.82,2012,3,29,163.56714285714287,163.41491374515655,166.3536850220834,144.38018438391998
2012-03-30,164.35,2012,3,30,162.8842857142857,163.6486853088674,166.22441502065865,145.97513788188635
2012-04-01,190.48,2012,4,1,162.66571428571427,170.35651398165055,167.78929147093874,127.2279031235797
2012-04-04,164.43,2012,4,4,167.16571428571427,168.87488548623793,167.5725629889427,88.16253780813246
2012-04-05,156.67,2012,4,5,167.78571428571428,165.82366411467845,166.86917182836575,72.98756894094319
2012-04-06,147.2,2012,4,6,167.29,161.16774808600883,165.60019300072926,57.81260007375393
2012-04-07,158.79,2012,4,7,164.41428571428568,160.5733110645066,165.16082571035966,43.30085016364044
2012-04-09,147.36,2012,4,9,163.39142857142855,157.26998329837997,164.01238534194937,18.747234758306696
2012-04-10,154.69,2012,4,10,161.32571428571427,156.62498747378498,163.41094112633974,9.77848007761832
2012-04-12,131.39,2012,4,12,159.94571428571427,150.31624060533875,161.34507395689846,0.3998335394738453
2012-04-13,160.5,2012,4,13,151.50428571428571,152.86218045400406,161.2905530564534,0.3998335394738453
2012-04-16,157.4,2012,4,16,150.94285714285712,153.99663534050305,161.03954963345643,18.747234758306696
2012-04-17,157.06,2012,4,17,151.04714285714286,154.76247650537726,160.78280449581408,30.08655231677655
2012-04-18,156.9,2012,4,18,152.4557142857143,155.29685737903296,160.53230097995512,43.30085016364041
2012-04-19,157.4,2012,4,19,152.18571428571428,155.8226430342747,160.33021704576447,57.81260007375387
2012-04-20,159.94,2012,4,20,153.61999999999998,156.851982275706,160.30504175248936,72.98756894094316
2012-04-23,160.09,2012,4,23,154.36999999999998,157.6614867067795,160.29116809103846,115.88858556510976
2012-04-24,163.02,2012,4,24,158.47,159.00111503008463,160.4672217625844,127.22790312357962
2012-04-25,159.24,2012,4,25,158.83,159.06083627256348,160.38804616499831,136.19665780426806
2012-04-26,157.43,2012,4,26,159.09285714285716,158.65312720442262,160.1972044769339,142.40287199076894
2012-04-27,157.35,2012,4,27,159.1457142857143,158.32734540331697,160.01351386551883,145.5753043424125
2012-04-30,158.64,2012,4,30,159.21,158.40550905248773,159.9249000677434,136.19665780426809
2012-05-01,185.7,2012,5,1,159.38714285714286,165.2291317893658,161.5878097407922,95.5419681218077
2012-05-03,178.04,2012,5,3,163.06714285714287,168.43184884202435,162.64924137041854,65.35829052190446
2012-05-04,162.84,2012,5,4,165.6314285714286,167.03388663151827,162.66154837877863,50.433169760078634
2012-05-06,146.36,2012,5,6,165.6057142857143,161.8654149736387,161.60983558014775,24.1493526788309
2012-05-07,159.48,2012,5,7,163.7657142857143,161.26906123022903,161.47242683304145,13.93938528960707
2012-05-09,144.24,2012,5,9,164.0585714285714,157.01179592267178,160.36065735994202,1.5949534979663815
2012-05-10,149.86,2012,5,10,162.18571428571428,155.22384694200383,159.68319559478448,0.0
2012-05-11,137.51,2012,5,11,160.93142857142857,150.79538520650289,158.2526668467339,1.5949534979663815
2012-05-12,131.69,2012,5,12,154.04714285714286,146.01903890487716,156.53894640500914,6.310106870568345
2012-05-14,159.96,2012,5,14,147.4257142857143,149.50427917865787,156.75965954016985,24.14935267883086
2012-05-15,161.22,2012,5,15,147.0142857142857,152.43320938399341,157.04742344080407,36.49378447047161
2012-05-16,161.19,2012,5,16,149.13714285714286,154.62240703799506,157.31468644462316,50.433169760078634
2012-05-17,162.2,2012,5,17,149.3814285714286,156.5168052784963,157.62986796432492,65.35829052190448
2012-05-18,161.98,2012,5,18,151.94714285714284,157.8826039588722,157.9105216440459,80.61684735998183
2012-05-21,158.88,2012,5,21,153.67857142857142,158.13195296915416,157.97306863475262,121.82578520305547
2012-05-22,158.92,2012,5,22,156.73142857142855,158.32896472686562,158.0341609808976,132.03575259227924
2012-05-23,154.09,2012,5,23,160.62142857142857,157.26922354514923,157.77969898213001,139.66503101131798
2012-05-24,154.72,2012,5,24,159.78285714285715,156.63191765886194,157.58229904779904,144.38018438391998
2012-05-25,154.5,2012,5,25,158.8542857142857,156.09893824414644,157.38344104471525,145.97513788188635
2012-05-29,153.72,2012,5,29,157.89857142857142,155.50420368310984,157.14709000957234,121.8257852030555
2012-05-30,151.81,2012,5,30,156.68714285714285,154.58065276233236,156.802761621858,109.48135341141474
2012-05-31,149.65,2012,5,31,155.2342857142857,153.34798957174928,156.34129313012522,95.54196812180761
2012-06-01,185.24,2012,6,1,153.9157142857143,161.32099217881196,158.20572583140748,57.81260007375393
2012-06-02,186.14,2012,6,2,157.6757142857143,167.52574413410898,160.00793706809085,43.30085016364044
2012-06-03,172.33,2012,6,3,162.25428571428571,168.72680810058174,160.80290887014954,30.086552316776622
2012-06-04,162.34,2012,6,4,164.77,167.13010607543632,160.9020760398173,18.747234758306696
2012-06-06,146.02,2012,6,6,165.89000000000001,161.85257955657724,159.9419421017646,3.5722658911174108
2012-06-07,156.24,2012,6,7,164.79,160.44943466743294,159.70310712745723,0.3998335394738453
2012-06-08,156.43,2012,6,8,165.42285714285714,159.44457600057473,159.49193892568582,0.3998335394738453
2012-06-09,142.63,2012,6,9,166.39142857142858,155.24093200043103,158.4040718982222,3.5722658911174023
2012-06-11,136.79,2012,6,11,160.30428571428573,150.62819900032326,157.009615646724,18.747234758306696
2012-06-12,133.61,2012,6,12,153.25428571428571,146.37364925024247,155.4999630243547,30.0865523167766
2012-06-13,142.65,2012,6,13,147.72285714285718,145.44273693768184,154.6709331518157,43.30085016364041
2012-06-14,140.89,2012,6,14,144.91000000000003,144.30455270326138,153.78184069040825,57.81260007375387
2012-06-15,141.21,2012,6,15,144.17714285714285,143.53091452744604,152.9707541942529,72.98756894094316
2012-06-18,141.23,2012,6,18,142.03,142.95568589558454,152.21328618172046,115.88858556510976
